year,period_type,decimal_latitude,decimal_longitude,species,state_province,country_code,time_period,month,avg_temp_c,land_area,density_per,observations,cluster,cluster_name
2021,2,46,-84,Cygnus olor,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,18,3,Северо-восток США и восток Канады
2021,2,46,-84,Cygnus olor,Michigan,US,5_2016-2023,7,20.38889,146435.0,69.0,20,3,Северо-восток США и восток Канады
2021,2,46,-84,Cygnus olor,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,11,3,Северо-восток США и восток Канады
2021,2,46,-84,Cygnus olor,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2021,2,46,-84,Cygnus olor,Ontario,CA,5_2016-2023,7,19.307537,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,46,-83,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2021,2,46,-83,Cygnus olor,Ontario,CA,5_2016-2023,7,19.307537,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,46,-82,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,46,-82,Cygnus olor,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2021,2,46,-81,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,22,3,Северо-восток США и восток Канады
2021,2,46,-81,Cygnus buccinator,Ontario,CA,5_2016-2023,7,19.307537,1.076395e+06,15.2,14,3,Северо-восток США и восток Канады
2021,2,46,-81,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,58,3,Северо-восток США и восток Канады
2021,2,46,-80,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2021,2,46,-77,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,5,3,Северо-восток США и восток Канады
2021,2,46,-77,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,46,-72,Cygnus buccinator,Quebec,CA,5_2016-2023,6,16.899523,1.542057e+06,6.5,54,3,Северо-восток США и восток Канады
2021,2,47,-122,Cygnus buccinator,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,1,4,Запад США и Канады
2021,2,47,-118,Cygnus buccinator,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,32,4,Запад США и Канады
2021,2,47,-118,Cygnus buccinator,Washington,US,5_2016-2023,7,20.944445,172119.0,45.0,21,4,Запад США и Канады
2021,2,47,-118,Cygnus buccinator,Washington,US,5_2016-2023,8,18.777779,172119.0,45.0,11,4,Запад США и Канады
2021,2,47,-118,Cygnus columbianus,Washington,US,5_2016-2023,8,18.777779,172119.0,45.0,2,4,Запад США и Канады
2021,2,47,-117,Cygnus buccinator,Idaho,US,5_2016-2023,7,22.11111,214045.0,9.2,1,4,Запад США и Канады
2021,2,47,-114,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,73,4,Запад США и Канады
2021,2,47,-114,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,51,4,Запад США и Канады
2021,2,47,-114,Cygnus buccinator,Montana,US,5_2016-2023,8,18.166666,376962.0,3.0,53,4,Запад США и Канады
2021,2,47,-113,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,4,4,Запад США и Канады
2021,2,47,-113,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,1,4,Запад США и Канады
2021,2,47,-112,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,19,4,Запад США и Канады
2021,2,47,-112,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,8,4,Запад США и Канады
2021,2,47,-112,Cygnus buccinator,Montana,US,5_2016-2023,8,18.166666,376962.0,3.0,22,4,Запад США и Канады
2021,2,47,-100,Cygnus buccinator,North Dakota,US,5_2016-2023,8,20.5,178711.0,4.4,1,3,Северо-восток США и восток Канады
2021,2,47,-98,Cygnus buccinator,North Dakota,US,5_2016-2023,6,20.722221,178711.0,4.4,1,3,Северо-восток США и восток Канады
2021,2,47,-98,Cygnus buccinator,North Dakota,US,5_2016-2023,8,20.5,178711.0,4.4,1,3,Северо-восток США и восток Канады
2021,2,47,-97,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,47,-97,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,1,3,Северо-восток США и восток Канады
2021,2,47,-97,Cygnus buccinator,North Dakota,US,5_2016-2023,6,20.722221,178711.0,4.4,16,3,Северо-восток США и восток Канады
2021,2,47,-97,Cygnus buccinator,North Dakota,US,5_2016-2023,7,23.222221,178711.0,4.4,5,3,Северо-восток США и восток Канады
2021,2,47,-97,Cygnus buccinator,North Dakota,US,5_2016-2023,8,20.5,178711.0,4.4,2,3,Северо-восток США и восток Канады
2021,2,47,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,192,3,Северо-восток США и восток Канады
2021,2,47,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,64,3,Северо-восток США и восток Канады
2021,2,47,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,71,3,Северо-восток США и восток Канады
2021,2,47,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,66,3,Северо-восток США и восток Канады
2021,2,47,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,44,3,Северо-восток США и восток Канады
2021,2,47,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,32,3,Северо-восток США и восток Канады
2021,2,47,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,47,3,Северо-восток США и восток Канады
2021,2,47,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,8,3,Северо-восток США и восток Канады
2021,2,47,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,14,3,Северо-восток США и восток Канады
2021,2,47,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,63,3,Северо-восток США и восток Канады
2021,2,47,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,15,3,Северо-восток США и восток Канады
2021,2,47,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,18,3,Северо-восток США и восток Канады
2021,2,47,-92,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,3,3,Северо-восток США и восток Канады
2021,2,47,-92,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,12,3,Северо-восток США и восток Канады
2021,2,47,-92,Cygnus buccinator,Wisconsin,US,5_2016-2023,6,20.777779,140268.0,42.0,7,3,Северо-восток США и восток Канады
2021,2,47,-92,Cygnus buccinator,Wisconsin,US,5_2016-2023,7,20.777779,140268.0,42.0,1,3,Северо-восток США и восток Канады
2021,2,47,-92,Cygnus buccinator,Wisconsin,US,5_2016-2023,8,20.666666,140268.0,42.0,5,3,Северо-восток США и восток Канады
2021,2,47,-91,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,1,3,Северо-восток США и восток Канады
2021,2,47,-91,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,1,3,Северо-восток США и восток Канады
2021,2,47,-91,Cygnus buccinator,Wisconsin,US,5_2016-2023,6,20.777779,140268.0,42.0,7,3,Северо-восток США и восток Канады
2021,2,47,-91,Cygnus buccinator,Wisconsin,US,5_2016-2023,7,20.777779,140268.0,42.0,2,3,Северо-восток США и восток Канады
2021,2,47,-91,Cygnus buccinator,Wisconsin,US,5_2016-2023,8,20.666666,140268.0,42.0,2,3,Северо-восток США и восток Канады
2021,2,47,-90,Cygnus buccinator,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,4,3,Северо-восток США и восток Канады
2021,2,47,-90,Cygnus buccinator,Michigan,US,5_2016-2023,7,20.38889,146435.0,69.0,6,3,Северо-восток США и восток Канады
2021,2,47,-90,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,13,3,Северо-восток США и восток Канады
2021,2,47,-90,Cygnus buccinator,Wisconsin,US,5_2016-2023,6,20.777779,140268.0,42.0,1,3,Северо-восток США и восток Канады
2021,2,47,-89,Cygnus buccinator,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,5,3,Северо-восток США и восток Канады
2021,2,47,-89,Cygnus buccinator,Michigan,US,5_2016-2023,7,20.38889,146435.0,69.0,2,3,Северо-восток США и восток Канады
2021,2,47,-89,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,6,3,Северо-восток США и восток Канады
2021,2,47,-88,Cygnus buccinator,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,16,3,Северо-восток США и восток Канады
2021,2,47,-88,Cygnus buccinator,Michigan,US,5_2016-2023,7,20.38889,146435.0,69.0,6,3,Северо-восток США и восток Канады
2021,2,47,-88,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,9,3,Северо-восток США и восток Канады
2021,2,47,-87,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,1,3,Северо-восток США и восток Канады
2021,2,47,-86,Cygnus buccinator,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,5,3,Северо-восток США и восток Канады
2021,2,47,-86,Cygnus buccinator,Michigan,US,5_2016-2023,7,20.38889,146435.0,69.0,1,3,Северо-восток США и восток Канады
2021,2,47,-86,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,1,3,Северо-восток США и восток Канады
2021,2,47,-85,Cygnus buccinator,Michigan,US,5_2016-2023,8,21.666666,146435.0,69.0,2,3,Северо-восток США и восток Канады
2021,2,47,-85,Cygnus olor,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,7,3,Северо-восток США и восток Канады
2021,2,47,-81,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,47,-80,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,47,-71,Cygnus olor,Quebec,CA,5_2016-2023,7,17.174082,1.542057e+06,6.5,1,3,Северо-восток США и восток Канады
2021,2,48,-124,Cygnus olor,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,3,4,Запад США и Канады
2021,2,48,-124,Cygnus olor,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,3,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,16,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,52,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,44,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,1,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,Washington,US,5_2016-2023,7,20.944445,172119.0,45.0,2,4,Запад США и Канады
2021,2,48,-123,Cygnus buccinator,Washington,US,5_2016-2023,8,18.777779,172119.0,45.0,2,4,Запад США и Канады
2021,2,48,-123,Cygnus olor,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,10,4,Запад США и Канады
2021,2,48,-123,Cygnus olor,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,3,4,Запад США и Канады
2021,2,48,-123,Cygnus olor,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,3,4,Запад США и Канады
2021,2,48,-122,Cygnus buccinator,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,1,4,Запад США и Канады
2021,2,48,-118,Cygnus buccinator,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,1,4,Запад США и Канады
2021,2,48,-118,Cygnus buccinator,Washington,US,5_2016-2023,7,20.944445,172119.0,45.0,2,4,Запад США и Канады
2021,2,48,-118,Cygnus buccinator,Washington,US,5_2016-2023,8,18.777779,172119.0,45.0,7,4,Запад США и Канады
2021,2,48,-117,Cygnus buccinator,Idaho,US,5_2016-2023,6,18.38889,214045.0,9.2,1,4,Запад США и Канады
2021,2,48,-117,Cygnus columbianus,Washington,US,5_2016-2023,6,18.11111,172119.0,45.0,12,4,Запад США и Канады
2021,2,48,-117,Cygnus columbianus,Washington,US,5_2016-2023,7,20.944445,172119.0,45.0,2,4,Запад США и Канады
2021,2,48,-116,Cygnus buccinator,Idaho,US,5_2016-2023,6,18.38889,214045.0,9.2,1,4,Запад США и Канады
2021,2,48,-115,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,10,4,Запад США и Канады
2021,2,48,-115,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,5,4,Запад США и Канады
2021,2,48,-115,Cygnus buccinator,Montana,US,5_2016-2023,8,18.166666,376962.0,3.0,1,4,Запад США и Канады
2021,2,48,-115,Cygnus columbianus,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,5,4,Запад США и Канады
2021,2,48,-114,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,57,4,Запад США и Канады
2021,2,48,-114,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,50,4,Запад США и Канады
2021,2,48,-114,Cygnus buccinator,Montana,US,5_2016-2023,8,18.166666,376962.0,3.0,70,4,Запад США и Канады
2021,2,48,-111,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,2,4,Запад США и Канады
2021,2,48,-98,Cygnus buccinator,North Dakota,US,5_2016-2023,6,20.722221,178711.0,4.4,12,3,Северо-восток США и восток Канады
2021,2,48,-98,Cygnus buccinator,North Dakota,US,5_2016-2023,7,23.222221,178711.0,4.4,2,3,Северо-восток США и восток Канады
2021,2,48,-98,Cygnus buccinator,North Dakota,US,5_2016-2023,8,20.5,178711.0,4.4,12,3,Северо-восток США и восток Канады
2021,2,48,-97,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,12,3,Северо-восток США и восток Канады
2021,2,48,-97,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,5,3,Северо-восток США и восток Канады
2021,2,48,-97,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,20,3,Северо-восток США и восток Канады
2021,2,48,-97,Cygnus buccinator,North Dakota,US,5_2016-2023,7,23.222221,178711.0,4.4,5,3,Северо-восток США и восток Канады
2021,2,48,-97,Cygnus buccinator,North Dakota,US,5_2016-2023,8,20.5,178711.0,4.4,1,3,Северо-восток США и восток Канады
2021,2,48,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,34,3,Северо-восток США и восток Канады
2021,2,48,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,28,3,Северо-восток США и восток Канады
2021,2,48,-96,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,19,3,Северо-восток США и восток Канады
2021,2,48,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,18,3,Северо-восток США и восток Канады
2021,2,48,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,10,3,Северо-восток США и восток Канады
2021,2,48,-95,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,9,3,Северо-восток США и восток Канады
2021,2,48,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,19,3,Северо-восток США и восток Канады
2021,2,48,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,5,3,Северо-восток США и восток Канады
2021,2,48,-94,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,17,3,Северо-восток США и восток Канады
2021,2,48,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,10,3,Северо-восток США и восток Канады
2021,2,48,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,1,3,Северо-восток США и восток Канады
2021,2,48,-93,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,4,3,Северо-восток США и восток Канады
2021,2,48,-92,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,21,3,Северо-восток США и восток Канады
2021,2,48,-92,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,7,3,Северо-восток США и восток Канады
2021,2,48,-92,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,6,3,Северо-восток США и восток Канады
2021,2,48,-91,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,8,3,Северо-восток США и восток Канады
2021,2,48,-91,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,48,-91,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,48,-90,Cygnus buccinator,Minnesota,US,5_2016-2023,6,21.055555,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,48,-90,Cygnus buccinator,Minnesota,US,5_2016-2023,7,21.722221,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,48,-90,Cygnus buccinator,Minnesota,US,5_2016-2023,8,20.777779,206232.0,28.0,2,3,Северо-восток США и восток Канады
2021,2,48,-90,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,48,-90,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2021,2,48,-89,Cygnus buccinator,Michigan,US,5_2016-2023,6,19.88889,146435.0,69.0,5,3,Северо-восток США и восток Канады
2021,2,48,-89,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,15,3,Северо-восток США и восток Канады
2021,2,48,-89,Cygnus buccinator,Ontario,CA,5_2016-2023,7,19.307537,1.076395e+06,15.2,6,3,Северо-восток США и восток Канады
2021,2,48,-85,Cygnus olor,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,6,3,Северо-восток США и восток Канады
2021,2,48,-81,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2021,2,48,-80,Cygnus buccinator,Ontario,CA,5_2016-2023,6,18.68612,1.076395e+06,15.2,6,3,Северо-восток США и восток Канады
2021,2,48,-80,Cygnus buccinator,Ontario,CA,5_2016-2023,7,19.307537,1.076395e+06,15.2,5,3,Северо-восток США и восток Канады
2021,2,48,-80,Cygnus buccinator,Ontario,CA,5_2016-2023,8,20.773003,1.076395e+06,15.2,15,3,Северо-восток США и восток Канады
2021,2,48,-79,Cygnus buccinator,Quebec,CA,5_2016-2023,6,16.899523,1.542057e+06,6.5,5,3,Северо-восток США и восток Канады
2021,2,48,-79,Cygnus buccinator,Quebec,CA,5_2016-2023,7,17.174082,1.542057e+06,6.5,3,3,Северо-восток США и восток Канады
2021,2,48,-79,Cygnus buccinator,Quebec,CA,5_2016-2023,8,19.614656,1.542057e+06,6.5,9,3,Северо-восток США и восток Канады
2021,2,48,-78,Cygnus buccinator,Quebec,CA,5_2016-2023,6,16.899523,1.542057e+06,6.5,13,3,Северо-восток США и восток Канады
2021,2,48,-78,Cygnus buccinator,Quebec,CA,5_2016-2023,7,17.174082,1.542057e+06,6.5,21,3,Северо-восток США и восток Канады
2021,2,48,-78,Cygnus buccinator,Quebec,CA,5_2016-2023,8,19.614656,1.542057e+06,6.5,25,3,Северо-восток США и восток Канады
2021,2,48,-72,Cygnus olor,Quebec,CA,5_2016-2023,6,16.899523,1.542057e+06,6.5,39,3,Северо-восток США и восток Канады
2021,2,48,-72,Cygnus olor,Quebec,CA,5_2016-2023,7,17.174082,1.542057e+06,6.5,11,3,Северо-восток США и восток Канады
2021,2,48,-71,Cygnus buccinator,Quebec,CA,5_2016-2023,6,16.899523,1.542057e+06,6.5,89,3,Северо-восток США и восток Канады
2021,2,48,-71,Cygnus buccinator,Quebec,CA,5_2016-2023,7,17.174082,1.542057e+06,6.5,42,3,Северо-восток США и восток Канады
2021,2,48,-71,Cygnus buccinator,Quebec,CA,5_2016-2023,8,19.614656,1.542057e+06,6.5,65,3,Северо-восток США и восток Канады
2021,2,48,-59,Cygnus columbianus,Newfoundland and Labrador,CA,5_2016-2023,6,12.73621,370514.1,1.4,17,3,Северо-восток США и восток Канады
2021,2,48,-53,Cygnus olor,Newfoundland and Labrador,CA,5_2016-2023,7,14.803475,370514.1,1.4,2,3,Северо-восток США и восток Канады
2021,2,48,-53,Cygnus olor,Newfoundland and Labrador,CA,5_2016-2023,8,16.595053,370514.1,1.4,1,3,Северо-восток США и восток Канады
2021,2,49,-124,Cygnus buccinator,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,2,4,Запад США и Канады
2021,2,49,-124,Cygnus olor,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,7,4,Запад США и Канады
2021,2,49,-124,Cygnus olor,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,38,4,Запад США и Канады
2021,2,49,-124,Cygnus olor,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,18,4,Запад США и Канады
2021,2,49,-123,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,4,4,Запад США и Канады
2021,2,49,-123,Cygnus olor,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,13,4,Запад США и Канады
2021,2,49,-123,Cygnus olor,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,16,4,Запад США и Канады
2021,2,49,-123,Cygnus olor,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,34,4,Запад США и Канады
2021,2,49,-122,Cygnus columbianus,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,23,4,Запад США и Канады
2021,2,49,-120,Cygnus buccinator,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,11,4,Запад США и Канады
2021,2,49,-120,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,14,4,Запад США и Канады
2021,2,49,-120,Cygnus buccinator,Washington,US,5_2016-2023,8,18.777779,172119.0,45.0,1,4,Запад США и Канады
2021,2,49,-120,Cygnus columbianus,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,1,4,Запад США и Канады
2021,2,49,-120,Cygnus columbianus,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,8,4,Запад США и Канады
2021,2,49,-117,Cygnus buccinator,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,18,4,Запад США и Канады
2021,2,49,-117,Cygnus buccinator,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,12,4,Запад США и Канады
2021,2,49,-117,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,8,4,Запад США и Канады
2021,2,49,-117,Cygnus buccinator,Idaho,US,5_2016-2023,6,18.38889,214045.0,9.2,2,4,Запад США и Канады
2021,2,49,-117,Cygnus columbianus,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,3,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,34,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,British Columbia,CA,5_2016-2023,7,19.57216,944735.0,5.4,35,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,26,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,Idaho,US,5_2016-2023,6,18.38889,214045.0,9.2,8,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,Idaho,US,5_2016-2023,7,22.11111,214045.0,9.2,1,4,Запад США и Канады
2021,2,49,-116,Cygnus buccinator,Idaho,US,5_2016-2023,8,17.722221,214045.0,9.2,1,4,Запад США и Канады
2021,2,49,-116,Cygnus columbianus,Idaho,US,5_2016-2023,7,22.11111,214045.0,9.2,2,4,Запад США и Канады
2021,2,49,-115,Cygnus buccinator,British Columbia,CA,5_2016-2023,6,17.39321,944735.0,5.4,2,4,Запад США и Канады
2021,2,49,-115,Cygnus buccinator,British Columbia,CA,5_2016-2023,8,17.711905,944735.0,5.4,6,4,Запад США и Канады
2021,2,49,-115,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,4,4,Запад США и Канады
2021,2,49,-115,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,1,4,Запад США и Канады
2021,2,49,-115,Cygnus columbianus,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,2,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Alberta,CA,5_2016-2023,6,17.053316,640330.44,6.7,13,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Alberta,CA,5_2016-2023,7,18.993261,640330.44,6.7,10,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Alberta,CA,5_2016-2023,8,16.396759,640330.44,6.7,3,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,3,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Montana,US,5_2016-2023,7,22.5,376962.0,3.0,4,4,Запад США и Канады
2021,2,49,-114,Cygnus buccinator,Montana,US,5_2016-2023,8,18.166666,376962.0,3.0,4,4,Запад США и Канады
2021,2,49,-114,Cygnus columbianus,Montana,US,5_2016-2023,6,18.5,376962.0,3.0,1,4,Запад США и Канады
2021,2,49,-113,Cygnus buccinator,Alberta,CA,5_2016-2023,6,17.053316,640330.44,6.7,11,4,Запад США и Канады
2021,2,49,-113,Cygnus buccinator,Alberta,CA,5_2016-2023,7,18.993261,640330.44,6.7,1,4,Запад США и Канады
2021,2,49,-113,Cygnus buccinator,Alberta,CA,5_2016-2023,8,16.396759,640330.44,6.7,1,4,Запад США и Канады
2021,2,49,-112,Cygnus buccinator,Alberta,CA,5_2016-2023,7,18.993261,640330.44,6.7,1,4,Запад США и Канады
2021,2,49,-102,Cygnus buccinator,North Dakota,US,5_2016-2023,6,20.722221,178711.0,4.4,6,3,Северо-восток США и восток Канады
2021,2,49,-102,Cygnus buccinator,North Dakota,US,5_2016-2023,7,23.222221,178711.0,4.4,3,3,Северо-восток США и восток Канады
2021,2,49,-100,Cygnus buccinator,Manitoba,CA,5_2016-2023,6,17.693775,552371.0,2.3,1,3,Северо-восток США и восток Канады
2021,2,49,-100,Cygnus buccinator,North Dakota,US,5_2016-2023,6,20.722221,178711.0,4.4,3,3,Северо-восток США и восток Канады
