LocationID,GridCellID,Latitude,Longitude,StateProvince,Country,DensityPer,LandArea
53_-122_British Columbia,53_-122,53,-122,British Columbia,CA,5.4,944735.0
54_-109_Saskatchewan,54_-109,54,-109,Saskatchewan,CA,2.0,588243.56
42_-85_Ohio,42_-85,42,-85,Ohio,US,111.0,105829.0
44_-99_South Dakota,44_-99,44,-99,South Dakota,US,4.7,196350.0
46_-103_South Dakota,46_-103,46,-103,South Dakota,US,4.7,196350.0
46_-97_South Dakota,46_-97,46,-97,South Dakota,US,4.7,196350.0
46_-82_Ontario,46_-82,46,-82,Ontario,CA,15.2,1076395.0
47_-98_North Dakota,47_-98,47,-98,North Dakota,US,4.4,178711.0
47_-53_Newfoundland and Labrador,47_-53,47,-53,Newfoundland and Labrador,CA,1.4,370514.1
48_-85_Ontario,48_-85,48,-85,Ontario,CA,15.2,1076395.0
49_-113_Alberta,49_-113,49,-113,Alberta,CA,6.7,640330.44
51_-95_Manitoba,51_-95,51,-95,Manitoba,CA,2.3,552371.0
52_-93_Ontario,52_-93,52,-93,Ontario,CA,15.2,1076395.0
53_-97_Manitoba,53_-97,53,-97,Manitoba,CA,2.3,552371.0
54_-127_British Columbia,54_-127,54,-127,British Columbia,CA,5.4,944735.0
54_-106_Saskatchewan,54_-106,54,-106,Saskatchewan,CA,2.0,588243.56
54_-97_Manitoba,54_-97,54,-97,Manitoba,CA,2.3,552371.0
54_-96_Manitoba,54_-96,54,-96,Manitoba,CA,2.3,552371.0
56_-101_Manitoba,56_-101,56,-101,Manitoba,CA,2.3,552371.0
57_-155_Alaska,57_-155,57,-155,Alaska,US,0.5,1477953.0
57_-93_Manitoba,57_-93,57,-93,Manitoba,CA,2.3,552371.0
60_-131_Yukon,60_-131,60,-131,Yukon,CA,0.08,474712.7
62_-112_Northwest Territories,62_-112,62,-112,Northwest Territories,CA,0.04,1143793.9
67_-155_Alaska,67_-155,67,-155,Alaska,US,0.5,1477953.0
69_-136_Yukon,69_-136,69,-136,Yukon,CA,0.08,474712.7
27_-81_Florida,27_-81,27,-81,Florida,US,163.0,138887.0
32_-96_Texas,32_-96,32,-96,Texas,US,45.0,676587.0
35_-94_Oklahoma,35_-94,35,-94,Oklahoma,US,23.0,177660.0
37_-116_Nevada,37_-116,37,-116,Nevada,US,11.0,284332.0
39_-104_Colorado,39_-104,39,-104,Colorado,US,22.0,268431.0
39_-83_Kentucky,39_-83,39,-83,Kentucky,US,44.0,102269.0
39_-80_Virginia,39_-80,39,-80,Virginia,US,85.0,102279.0
40_-96_Kansas,40_-96,40,-96,Kansas,US,14.0,211754.0
40_-95_Kansas,40_-95,40,-95,Kansas,US,14.0,211754.0
41_-81_West Virginia,41_-81,41,-81,West Virginia,US,28.0,62259.0
42_-116_Nevada,42_-116,42,-116,Nevada,US,11.0,284332.0
